Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2017;04;08;00;00;12.49;70.79;1023.72;0.00;0.00;0.00;0.00;0.00;0.00;736.18;6171.26;1.80;225.28;3.17;19.14;4.63;89.00;56.00;1025.60;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.67;0.67;5.90;1.20
2017;04;09;00;00;16.19;69.79;1023.15;0.00;0.00;5.42;0.00;0.00;5.42;672.46;6129.43;1.02;222.12;1.73;22.46;9.26;98.00;46.00;1025.10;1021.30;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;1.84;0.41;2.90;0.60
2017;04;10;00;00;16.35;59.83;1020.80;0.40;0.00;25.71;13.92;13.00;19.62;595.65;5891.80;3.34;245.08;5.16;21.81;10.38;80.00;43.00;1022.60;1018.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.20;0.50;7.30;1.70
2017;04;11;00;00;11.02;72.96;1024.14;0.00;0.00;65.17;15.25;6.29;64.62;290.00;5151.32;3.70;264.30;4.43;14.15;7.70;90.00;56.00;1025.60;1022.10;100.00;1.20;100.00;0.00;100.00;0.00;100.00;0.00;5.39;0.58;7.50;2.00
2017;04;12;00;00;11.71;66.83;1020.69;0.00;0.00;9.48;11.04;8.04;0.00;692.67;6404.44;2.27;244.76;3.61;18.51;5.90;87.00;42.00;1024.60;1016.50;45.00;0.00;28.00;0.00;45.00;0.00;0.00;0.00;5.64;0.10;6.90;0.40
2017;04;13;00;00;12.11;68.46;1017.49;0.00;0.00;25.19;3.58;0.04;24.71;466.61;4729.46;3.73;249.20;5.95;15.27;8.11;84.00;54.00;1018.30;1016.60;100.00;0.00;20.00;0.00;1.00;0.00;100.00;0.00;7.10;0.14;8.20;1.40
2017;04;14;00;00;11.89;68.96;1017.99;0.00;0.00;94.90;1.42;0.00;94.62;14.68;4193.68;1.34;254.84;2.57;15.23;8.86;85.00;51.00;1019.20;1016.10;100.00;6.60;22.00;0.00;0.00;0.00;100.00;0.00;2.73;0.30;5.50;0.20
2017;04;15;00;00;11.56;73.46;1018.81;5.40;0.00;90.65;44.38;71.12;82.71;0.00;3133.69;3.78;251.95;5.72;14.59;8.09;85.00;60.00;1020.90;1018.20;100.00;8.40;100.00;0.00;100.00;0.00;100.00;0.00;6.10;1.20;7.20;2.60
2017;04;16;00;00;10.11;73.08;1022.17;0.60;0.00;95.83;9.21;50.58;79.92;45.32;3976.52;5.13;280.13;6.90;11.87;8.22;88.00;57.00;1023.60;1021.00;100.00;57.00;56.00;0.00;100.00;0.00;100.00;10.00;7.13;1.77;8.60;4.80
2017;04;17;00;00;9.69;72.08;1019.72;4.70;0.00;99.17;2.04;6.04;99.17;5.11;3840.35;5.26;274.66;7.19;12.62;6.84;85.00;59.00;1023.00;1017.20;100.00;89.00;15.00;0.00;46.00;0.00;100.00;89.00;8.95;1.90;10.70;3.70
2017;04;18;00;00;5.18;68.58;1024.16;0.00;0.00;30.33;0.00;0.54;30.33;613.70;4990.23;3.77;185.25;5.57;7.53;2.39;96.00;45.00;1028.30;1021.50;100.00;0.00;0.00;0.00;10.00;0.00;100.00;0.00;7.40;0.22;8.80;0.70
2017;04;19;00;00;3.41;67.92;1030.94;2.30;0.00;82.42;0.00;10.08;82.42;90.64;3128.35;5.17;149.76;6.25;6.75;-0.38;95.00;43.00;1035.00;1028.40;100.00;10.00;0.00;0.00;100.00;0.00;100.00;10.00;8.26;1.66;8.50;4.20
2017;04;20;00;00;4.04;57.67;1035.62;0.00;0.00;38.08;0.00;0.00;38.08;252.48;5815.26;2.16;100.72;5.73;10.49;-1.98;81.00;38.00;1037.40;1033.20;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.61;0.00;9.00;3.20
2017;04;21;00;00;7.67;49.08;1033.46;0.00;0.00;0.05;0.17;0.00;0.00;839.16;6963.36;1.90;156.14;3.10;14.41;0.70;69.00;35.00;1036.70;1029.30;0.60;0.00;2.00;0.00;0.00;0.00;0.00;0.00;3.00;0.20;5.40;0.50
2017;04;22;00;00;10.74;61.12;1026.60;0.00;0.00;37.79;0.54;0.00;37.79;490.60;5582.97;2.60;265.61;3.62;15.15;6.49;87.00;51.00;1030.40;1022.50;100.00;0.00;13.00;0.00;0.00;0.00;100.00;0.00;5.33;0.41;6.00;1.20
2017;04;23;00;00;8.73;69.17;1024.44;0.00;0.00;43.07;1.21;0.00;42.71;523.91;6316.33;2.92;310.64;3.70;12.54;5.58;93.00;44.00;1025.90;1022.90;100.00;0.00;7.00;0.00;0.00;0.00;100.00;0.00;5.51;0.32;6.70;1.40
2017;04;24;00;00;10.82;58.79;1017.14;0.00;0.00;6.31;7.83;4.88;0.00;882.73;7047.91;2.19;177.10;4.48;18.73;1.62;77.00;42.00;1023.60;1010.10;70.00;0.00;39.00;0.00;70.00;0.00;0.00;0.00;3.98;0.73;6.60;2.70
2017;04;25;00;00;10.35;80.71;1008.70;15.30;0.00;90.42;61.33;83.50;75.83;49.79;1566.40;3.07;217.99;6.02;13.83;4.27;93.00;67.00;1010.10;1007.70;100.00;10.00;100.00;2.00;100.00;10.00;100.00;0.00;6.15;0.40;12.60;2.60
2017;04;26;00;00;4.93;85.42;1010.88;13.00;6.65;100.00;29.17;65.62;100.00;0.00;2641.52;2.81;250.45;3.76;9.22;0.76;95.00;72.00;1011.90;1009.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;5.44;0.81;8.20;1.50
2017;04;27;00;00;6.54;81.58;1013.13;3.80;0.00;100.00;6.08;80.83;92.75;0.00;3024.22;3.84;331.35;4.00;9.19;4.32;96.00;63.00;1014.90;1011.90;100.00;100.00;35.00;0.00;100.00;0.00;100.00;17.00;5.90;1.81;7.90;2.10
2017;04;28;00;00;7.40;63.08;1014.59;2.30;0.00;71.96;0.00;70.83;51.92;258.85;4681.40;4.45;319.15;6.28;10.87;4.35;83.00;44.00;1019.30;1012.50;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;6.67;1.61;8.50;4.30
2017;04;29;00;00;8.88;62.62;1017.91;0.00;0.00;6.21;0.00;0.00;6.21;924.58;7345.17;2.37;137.09;3.30;14.86;2.31;82.00;42.00;1020.40;1014.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.03;0.45;5.70;0.20
2017;04;30;00;00;11.11;58.96;1011.40;0.00;0.00;24.43;23.29;21.92;0.00;694.47;7171.62;3.99;117.06;4.08;18.83;2.29;79.00;37.00;1016.30;1005.60;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;5.68;2.56;6.00;2.80
2017;05;01;00;00;8.92;69.08;1013.25;3.20;0.00;91.71;16.00;83.58;79.67;43.40;2665.55;4.26;241.76;6.29;11.05;5.76;81.00;58.00;1017.70;1006.80;100.00;23.00;100.00;0.00;100.00;6.00;100.00;7.00;6.99;0.42;10.70;3.60
2017;05;02;00;00;9.21;69.62;1017.27;0.90;0.00;52.38;4.17;44.62;33.83;389.48;5574.96;2.62;202.31;3.77;14.64;2.90;85.00;48.00;1019.20;1014.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.10;1.21;5.80;0.90
2017;05;03;00;00;11.12;69.83;1018.46;0.20;0.00;64.67;19.12;46.96;48.00;424.76;5396.96;1.51;283.68;2.57;14.58;7.68;86.00;56.00;1019.80;1016.60;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;2.44;0.71;5.00;0.90
2017;05;04;00;00;11.10;73.12;1016.17;2.80;0.00;90.08;3.62;84.04;71.75;0.00;3873.28;1.55;200.03;1.93;13.96;8.37;88.00;55.00;1018.00;1014.70;100.00;24.00;15.00;0.00;100.00;10.00;100.00;0.00;2.58;0.32;3.20;0.60
2017;05;05;00;00;13.22;70.42;1017.20;0.20;0.00;35.55;5.62;8.50;31.58;691.03;7332.71;2.23;139.66;3.04;18.83;8.65;92.00;45.00;1019.70;1013.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.41;0.30;5.50;0.60
2017;05;06;00;00;13.38;73.58;1010.43;5.00;0.00;87.71;27.75;84.33;70.33;3.19;3929.35;3.97;177.23;5.52;21.26;8.57;85.00;45.00;1013.80;1006.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.51;0.81;10.50;2.40
2017;05;07;00;00;12.87;77.62;1015.03;2.10;0.00;90.94;29.08;52.96;89.83;127.28;4511.41;6.29;264.55;7.98;15.47;10.86;90.00;64.00;1017.00;1013.20;100.00;6.60;100.00;0.00;100.00;0.00;100.00;0.00;7.91;4.55;9.70;6.60
2017;05;08;00;00;11.67;78.46;1017.74;2.50;0.00;100.00;13.67;51.25;100.00;0.00;4296.92;4.22;298.13;4.82;14.44;9.15;93.00;63.00;1019.70;1016.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;6.11;2.75;6.90;3.70
2017;05;09;00;00;10.47;71.83;1017.02;0.00;0.00;79.58;0.00;0.00;79.58;162.89;6810.28;2.63;165.28;3.55;14.50;6.63;89.00;51.00;1020.00;1012.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.60;0.40;5.30;1.90
2017;05;10;00;00;12.62;61.08;1008.59;0.00;0.00;9.75;13.04;8.33;0.00;876.13;7759.02;2.73;105.10;4.07;20.26;3.28;82.00;39.00;1013.90;1003.10;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;5.44;1.25;5.80;2.00
2017;05;11;00;00;16.14;69.38;1000.63;1.80;0.00;98.62;61.25;96.08;78.00;17.23;5383.61;3.57;199.69;5.40;23.00;11.47;89.00;37.00;1005.20;997.00;100.00;67.00;100.00;0.00;100.00;42.00;100.00;0.00;7.28;0.40;9.50;1.70
2017;05;12;00;00;15.66;70.58;1003.46;4.20;0.00;84.50;61.33;80.42;68.83;197.23;3403.36;2.06;247.94;4.42;19.24;12.51;93.00;51.00;1007.40;999.30;100.00;29.00;100.00;14.00;100.00;29.00;100.00;0.00;4.86;0.41;9.40;1.30
2017;05;13;00;00;15.72;71.75;1012.63;3.60;0.00;71.67;18.83;48.92;63.58;321.63;4298.70;2.56;229.34;4.41;20.20;11.64;90.00;55.00;1018.30;1007.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.51;0.71;6.30;2.40
2017;05;14;00;00;15.23;77.17;1022.86;2.60;0.00;50.43;8.96;23.50;44.71;533.43;4310.27;1.23;250.44;2.38;17.70;12.32;92.00;64.00;1026.70;1018.60;100.00;0.00;64.00;0.00;100.00;0.00;100.00;0.00;2.52;0.30;3.60;1.40
2017;05;15;00;00;16.28;66.83;1028.71;0.00;0.00;19.95;8.42;0.67;19.04;676.55;6995.40;1.46;233.32;2.02;21.03;11.11;89.00;47.00;1030.30;1027.20;100.00;0.00;25.00;0.00;9.00;0.00;100.00;0.00;2.62;0.10;3.40;0.40
2017;05;16;00;00;18.19;63.29;1027.00;0.00;0.00;7.80;11.67;0.04;4.62;757.13;7638.87;2.55;113.81;4.06;24.33;11.64;82.00;47.00;1029.60;1024.30;100.00;0.00;26.00;0.00;1.00;0.00;100.00;0.00;3.61;1.53;5.80;2.60
2017;05;17;00;00;20.49;58.79;1019.52;0.00;0.00;3.15;5.75;1.58;0.00;817.09;7768.81;2.75;112.24;3.63;27.08;13.81;74.00;38.00;1025.00;1014.00;21.00;0.00;22.00;0.00;21.00;0.00;0.00;0.00;4.20;1.30;6.90;1.00
2017;05;18;00;00;19.08;71.83;1012.60;0.00;0.00;78.12;41.62;54.21;71.54;0.00;2781.25;1.70;206.58;3.10;22.37;16.29;84.00;51.00;1014.20;1009.70;100.00;1.20;100.00;0.00;100.00;0.00;100.00;0.00;3.40;0.50;5.30;0.50
2017;05;19;00;00;11.63;81.50;1014.35;8.00;0.00;82.62;11.50;60.00;75.17;112.34;2299.76;3.81;240.61;5.21;17.48;8.08;88.00;75.00;1019.40;1009.60;100.00;10.00;83.00;0.00;100.00;0.00;100.00;0.00;8.12;0.22;9.00;0.50
2017;05;20;00;00;11.73;69.46;1021.90;0.30;0.00;20.83;0.00;0.00;20.83;560.68;6132.10;1.91;220.37;2.70;16.59;4.97;88.00;53.00;1025.20;1019.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.13;0.54;4.00;1.20
2017;05;21;00;00;14.91;63.00;1023.74;0.00;0.00;9.67;1.50;0.00;9.33;848.46;7970.84;2.74;148.38;3.72;20.99;8.53;86.00;37.00;1026.70;1020.20;100.00;0.00;10.00;0.00;0.00;0.00;100.00;0.00;4.90;0.10;6.50;0.20
2017;05;22;00;00;17.03;66.92;1017.83;0.00;0.00;14.71;25.54;11.38;0.50;782.02;7942.36;1.43;161.26;2.83;23.84;9.16;88.00;46.00;1021.10;1015.00;100.00;0.00;100.00;0.00;100.00;0.00;7.00;0.00;2.73;0.32;5.10;0.80
2017;05;23;00;00;19.78;60.42;1017.97;0.50;0.00;39.80;50.46;36.29;7.08;505.93;6974.04;2.87;243.50;4.08;24.33;14.07;73.00;48.00;1020.20;1016.50;100.00;4.00;100.00;0.00;100.00;0.00;50.00;0.00;5.41;0.40;6.10;1.50
2017;05;24;00;00;18.30;64.25;1021.59;0.00;0.00;33.46;29.62;3.21;26.33;690.73;7770.59;3.68;310.69;4.64;22.45;13.82;90.00;43.00;1023.10;1020.20;100.00;0.00;100.00;0.00;50.00;0.00;100.00;0.00;5.53;1.25;6.60;3.60
2017;05;25;00;00;17.97;72.42;1019.81;0.00;0.00;28.92;33.75;0.00;23.79;522.81;6719.50;1.67;119.85;3.67;22.61;13.06;94.00;57.00;1021.10;1018.00;100.00;0.00;100.00;0.00;0.00;0.00;100.00;0.00;3.65;0.00;6.50;1.20
2017;05;26;00;00;18.28;65.92;1017.38;0.00;0.00;13.08;0.00;0.00;13.08;744.59;8090.99;3.52;116.82;5.86;25.50;9.68;93.00;42.00;1019.10;1015.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;6.10;0.20;8.10;3.70
2017;05;27;00;00;21.10;62.33;1017.71;0.00;0.00;0.00;0.00;0.00;0.00;876.95;8047.38;1.94;176.49;2.85;28.08;13.34;81.00;43.00;1018.70;1016.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.55;0.00;6.90;0.20
2017;05;28;00;00;24.51;59.12;1017.57;0.00;0.00;11.85;17.83;9.33;0.00;711.90;7701.17;1.48;171.60;1.43;30.02;17.57;86.00;37.00;1018.90;1015.40;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;2.47;0.57;3.00;0.70
2017;05;29;00;00;24.99;52.46;1013.82;0.10;0.00;20.07;17.96;18.33;4.58;763.67;7526.73;1.46;230.46;1.76;29.81;19.60;76.00;38.00;1016.10;1012.00;100.00;0.00;100.00;0.00;100.00;0.00;68.00;0.00;2.47;0.28;3.90;0.30
2017;05;30;00;00;22.75;63.96;1014.65;1.20;0.00;48.58;20.25;31.33;31.58;529.46;7276.64;2.94;265.12;4.00;27.56;18.02;81.00;42.00;1018.00;1012.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.90;0.91;6.20;1.50
2017;05;31;00;00;20.34;74.25;1018.80;1.30;0.00;45.63;10.00;21.83;44.62;366.47;4655.59;0.99;133.36;1.72;24.84;15.61;94.00;55.00;1019.40;1018.30;100.00;0.00;34.00;0.00;77.00;0.00;100.00;0.00;3.20;0.10;3.30;0.40
2017;06;01;00;00;20.75;71.58;1018.48;6.10;0.00;39.28;30.50;22.62;31.42;552.54;6358.16;1.23;110.42;1.49;23.04;17.45;90.00;62.00;1020.20;1017.10;100.00;5.40;100.00;2.00;100.00;0.00;100.00;0.00;2.28;0.10;3.00;0.30
2017;06;02;00;00;20.91;66.38;1016.38;0.50;0.00;11.10;0.21;7.04;7.12;753.66;5558.94;1.12;170.26;1.54;25.68;16.00;83.00;49.00;1017.80;1014.80;52.00;0.00;5.00;0.00;52.00;0.00;52.00;0.00;2.42;0.20;3.00;0.30
2017;06;03;00;00;21.01;69.79;1013.30;1.80;0.00;49.12;55.46;42.00;31.58;354.74;5998.60;1.50;198.78;2.68;25.50;16.83;92.00;50.00;1015.80;1011.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.84;0.28;4.40;1.10
2017;06;04;00;00;17.20;71.21;1014.33;17.70;0.00;66.03;52.04;48.75;59.58;398.28;6192.62;4.57;257.41;6.06;20.76;12.90;95.00;46.00;1017.20;1010.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;11.12;0.95;16.20;3.10
2017;06;05;00;00;15.31;77.00;1012.39;0.00;0.00;57.37;31.00;53.54;30.21;217.97;4356.55;1.29;192.72;2.13;18.97;11.33;86.00;67.00;1014.60;1009.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.20;0.10;4.60;0.50
2017;06;06;00;00;15.07;68.75;1007.88;2.70;0.00;50.48;11.08;37.79;40.62;353.78;5125.51;5.61;215.67;8.83;18.83;11.35;92.00;46.00;1013.60;1003.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;8.75;2.92;11.60;3.70
2017;06;07;00;00;13.35;61.88;1018.15;1.50;0.00;1.93;0.04;0.00;1.92;864.75;8139.05;5.51;259.45;8.05;17.29;8.85;81.00;46.00;1021.40;1014.30;10.00;0.00;1.00;0.00;0.00;0.00;10.00;0.00;8.11;1.49;10.20;4.60
2017;06;08;00;00;17.26;57.50;1017.39;0.00;0.00;21.38;28.75;18.21;0.00;667.66;8200.46;2.72;124.51;3.28;25.34;9.03;80.00;38.00;1021.80;1013.10;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;3.92;1.73;5.70;1.90
2017;06;09;00;00;18.66;67.50;1014.21;0.90;0.00;61.25;47.75;52.71;19.79;192.77;5719.14;2.78;235.31;4.47;22.80;13.45;89.00;50.00;1017.00;1012.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.40;0.42;7.60;2.30
2017;06;10;00;00;19.81;63.79;1018.45;0.00;0.00;10.10;13.75;0.21;8.46;849.95;7757.24;1.85;188.78;2.67;24.99;13.31;94.00;34.00;1019.70;1017.60;100.00;0.00;100.00;0.00;5.00;0.00;100.00;0.00;3.89;0.20;4.50;0.20
2017;06;11;00;00;22.79;56.29;1016.09;0.00;0.00;17.33;5.42;16.92;0.00;683.07;8037.59;2.19;139.73;3.70;29.89;13.22;89.00;37.00;1019.50;1013.00;100.00;0.00;22.00;0.00;100.00;0.00;0.00;0.00;4.66;0.22;6.40;0.80
2017;06;12;00;00;22.83;70.12;1015.25;1.50;0.00;44.00;0.04;21.75;34.79;407.46;6071.58;3.23;253.77;5.28;27.22;18.60;79.00;61.00;1017.80;1013.30;100.00;0.00;1.00;0.00;100.00;0.00;100.00;0.00;6.24;0.90;8.10;3.00
2017;06;13;00;00;19.35;70.29;1016.63;0.00;0.00;32.39;12.71;10.21;20.88;623.57;7644.21;1.66;253.37;3.17;25.46;13.33;95.00;45.00;1018.30;1014.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.65;0.32;5.20;0.40
2017;06;14;00;00;21.87;68.62;1014.16;0.30;0.00;56.89;50.33;54.79;16.79;469.31;7605.05;2.35;152.77;3.08;27.55;14.86;86.00;51.00;1016.10;1012.70;100.00;1.20;100.00;4.00;100.00;0.00;100.00;0.00;5.03;0.71;6.10;1.20
2017;06;15;00;00;23.56;66.33;1014.48;0.70;0.00;23.72;21.00;10.71;17.25;752.11;6476.53;2.07;202.01;2.85;28.75;18.35;83.00;47.00;1016.70;1013.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.52;0.67;5.90;0.40
2017;06;16;00;00;20.27;64.42;1019.15;0.30;0.00;28.72;32.92;7.04;20.00;651.11;7815.98;4.50;287.21;6.48;23.97;16.46;88.00;40.00;1022.50;1016.00;100.00;1.80;100.00;0.00;67.00;0.00;100.00;0.00;7.24;2.10;8.00;5.10
2017;06;17;00;00;17.88;65.38;1023.60;0.00;0.00;6.64;3.62;0.00;6.33;1021.13;8259.20;3.10;223.77;4.67;22.77;11.95;85.00;47.00;1024.80;1022.40;100.00;0.00;21.00;0.00;0.00;0.00;100.00;0.00;5.61;0.61;7.10;2.50
2017;06;18;00;00;19.84;63.50;1020.94;0.00;0.00;0.42;0.00;0.00;0.42;1022.21;8325.06;3.80;98.86;6.04;25.83;11.70;89.00;39.00;1023.80;1018.80;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;6.04;0.81;8.20;2.90
2017;06;19;00;00;22.53;62.12;1018.11;0.00;0.00;4.54;0.00;0.00;4.54;952.87;7936.13;1.97;188.87;3.56;30.64;13.38;84.00;41.00;1020.40;1015.40;41.00;0.00;0.00;0.00;0.00;0.00;41.00;0.00;4.49;0.22;6.00;0.80
2017;06;20;00;00;26.41;56.12;1015.04;0.00;0.00;2.08;0.00;1.25;2.08;990.67;7945.92;2.06;210.80;2.70;31.44;20.95;73.00;35.00;1016.60;1013.50;10.00;0.00;0.00;0.00;10.00;0.00;10.00;0.00;4.30;0.20;5.30;0.20
2017;06;21;00;00;26.84;54.42;1013.55;0.00;0.00;6.12;7.08;4.50;1.25;929.90;8083.87;1.38;224.72;1.86;32.01;21.04;76.00;36.00;1014.80;1012.20;39.00;0.00;41.00;0.00;39.00;0.00;10.00;0.00;2.26;0.10;3.70;0.30
2017;06;22;00;00;27.70;52.54;1013.24;1.20;0.00;11.15;9.58;10.42;5.25;800.91;7668.24;2.27;216.87;3.31;32.95;22.29;67.00;38.00;1014.40;1012.00;100.00;0.00;76.00;0.00;100.00;0.00;76.00;0.00;5.60;0.50;7.50;0.70
2017;06;23;00;00;25.12;63.92;1014.10;0.00;0.00;19.71;6.83;8.75;10.50;833.27;7693.16;3.84;258.40;7.05;29.95;19.91;77.00;54.00;1017.00;1012.30;100.00;0.00;21.00;0.00;100.00;0.00;100.00;0.00;7.27;0.22;10.50;4.10
2017;06;24;00;00;22.58;66.46;1015.90;0.00;0.00;42.84;7.38;0.62;42.00;627.73;6873.47;2.31;277.20;5.43;26.92;18.69;81.00;50.00;1017.70;1013.90;100.00;0.00;32.00;0.00;11.00;0.00;100.00;0.00;4.85;0.41;8.20;2.60
2017;06;25;00;00;21.84;62.25;1014.05;0.10;0.00;46.79;19.00;14.75;44.04;629.18;6964.25;3.02;268.91;4.89;25.16;18.61;83.00;44.00;1014.90;1013.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.45;0.82;7.50;1.70
2017;06;26;00;00;22.81;61.58;1010.79;0.90;0.00;23.46;14.42;22.62;0.50;624.54;7643.32;1.47;163.84;1.88;29.10;15.83;82.00;44.00;1014.30;1007.20;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;2.34;0.28;3.70;0.50
2017;06;27;00;00;23.73;62.33;1005.60;7.60;0.00;54.70;29.00;52.00;33.00;440.06;5248.33;1.53;183.02;4.20;27.53;18.80;79.00;43.00;1008.90;1001.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.23;0.14;7.60;0.30
2017;06;28;00;00;20.22;64.71;999.63;5.70;0.00;80.88;46.54;80.88;49.08;227.23;4765.95;3.21;224.10;6.85;22.45;15.27;85.00;53.00;1001.50;998.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.36;1.20;14.20;4.10
2017;06;29;00;00;16.30;73.33;999.86;6.40;0.00;78.54;23.04;70.29;70.71;268.72;4217.71;3.34;237.89;7.06;20.72;13.86;88.00;49.00;1004.10;996.60;100.00;3.00;100.00;0.00;100.00;0.00;100.00;0.00;7.65;0.85;12.40;4.30
2017;06;30;00;00;16.41;62.62;1005.34;0.70;0.00;35.25;3.29;31.04;30.12;608.79;7311.35;4.24;214.35;8.07;22.61;9.94;85.00;37.00;1008.70;1003.50;100.00;0.00;33.00;0.00;100.00;0.00;100.00;0.00;9.26;1.08;11.80;4.10
2017;07;01;00;00;15.55;70.42;1012.62;1.90;0.00;57.68;15.12;43.79;55.75;412.74;5115.72;4.74;256.12;7.24;18.67;11.56;82.00;53.00;1015.80;1009.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.14;1.36;9.40;4.90
2017;07;02;00;00;15.80;77.58;1018.78;3.30;0.00;86.04;1.67;29.17;86.04;198.51;3693.50;4.20;267.15;4.93;20.37;12.41;88.00;62.00;1021.80;1015.80;100.00;0.00;30.00;0.00;100.00;0.00;100.00;0.00;5.70;2.70;7.00;3.70
2017;07;03;00;00;18.66;65.04;1020.85;0.00;0.00;33.50;0.00;0.00;33.50;865.96;7253.50;1.72;282.02;3.20;24.04;14.21;82.00;45.00;1022.20;1019.00;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.37;0.30;4.80;1.40
2017;07;04;00;00;21.42;61.00;1018.33;0.00;0.00;6.08;0.00;0.00;6.08;932.03;8112.35;1.19;174.48;1.92;26.90;15.20;80.00;46.00;1020.30;1016.30;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;2.02;0.00;3.20;0.40
2017;07;05;00;00;24.09;58.25;1015.34;0.00;0.00;4.17;8.46;1.25;1.67;891.16;7852.47;1.38;199.15;2.10;30.13;17.26;80.00;39.00;1016.80;1013.80;30.00;0.00;100.00;0.00;10.00;0.00;10.00;0.00;2.33;0.20;3.70;0.60
2017;07;06;00;00;26.11;54.46;1015.17;0.00;0.00;3.95;10.58;1.08;0.00;900.18;8037.59;1.23;128.05;1.80;32.06;19.53;77.00;33.00;1016.60;1014.00;30.00;0.00;100.00;0.00;22.00;0.00;0.00;0.00;2.52;0.10;3.40;0.70
2017;07;07;00;00;26.30;51.42;1015.14;0.70;0.00;16.71;1.17;15.46;10.88;700.49;7257.95;3.50;234.26;6.03;31.49;20.35;75.00;39.00;1016.10;1013.50;100.00;0.00;28.00;0.00;100.00;0.00;78.00;0.00;7.10;0.85;9.90;2.50
2017;07;08;00;00;26.28;57.42;1014.20;1.30;0.00;15.54;8.29;15.33;4.83;814.39;7719.86;2.26;192.07;3.37;31.91;19.98;75.00;39.00;1015.90;1012.50;100.00;0.00;100.00;0.00;100.00;0.00;84.00;0.00;4.59;0.70;7.80;0.40
2017;07;09;00;00;24.03;71.08;1009.47;5.70;0.00;70.00;37.17;68.38;7.04;179.06;5479.73;3.12;160.53;4.35;30.61;18.56;94.00;42.00;1012.90;1005.00;100.00;3.60;100.00;0.00;100.00;0.00;100.00;0.00;7.11;0.60;9.00;1.00
